6857.9957624701	7.7101984120	0.0000000000	-0.0084750589	7.7101952359	0.0000000000	2000.0000000000	
6857.9830498859	15.4203872957	0.0000000000	-0.0169501066	7.7101809436	0.0000000000	2000.0000000000	
6857.9618622643	23.1305571231	0.0000000000	-0.0254251320	7.7101571231	0.0000000000	2000.0000000000	
6857.9321996332	30.8406983660	0.0000000000	-0.0339001237	7.7101237745	0.0000000000	2000.0000000000	
6857.8940620318	38.5508014961	0.0000000000	-0.0423750707	7.7100808978	0.0000000000	2000.0000000000	
6857.8474495104	46.2608569856	0.0000000000	-0.0508499618	7.7100284931	0.0000000000	2000.0000000000	
6857.7923621306	53.9708553064	0.0000000000	-0.0593247857	7.7099665605	0.0000000000	2000.0000000000	
6857.7287999651	61.6807869306	0.0000000000	-0.0677995313	7.7098950999	0.0000000000	2000.0000000000	
6857.6567630979	69.3906423304	0.0000000000	-0.0762741874	7.7098141117	0.0000000000	2000.0000000000	
6857.5762516239	77.1004119781	0.0000000000	-0.0847487427	7.7097235958	0.0000000000	2000.0000000000	
6857.4872656497	84.8100863461	0.0000000000	-0.0932231862	7.7096235524	0.0000000000	2000.0000000000	
6857.3898052925	92.5196559071	0.0000000000	-0.1016975066	7.7095139817	0.0000000000	2000.0000000000	
6857.2838706812	100.2291111337	0.0000000000	-0.1101716927	7.7093948838	0.0000000000	2000.0000000000	
6857.1694619556	107.9384424989	0.0000000000	-0.1186457334	7.7092662589	0.0000000000	2000.0000000000	
6857.0465792667	115.6476404758	0.0000000000	-0.1271196174	7.7091281071	0.0000000000	2000.0000000000	
6856.9152227767	123.3566955377	0.0000000000	-0.1355933336	7.7089804288	0.0000000000	2000.0000000000	
6856.7753926592	131.0655981580	0.0000000000	-0.1440668707	7.7088232241	0.0000000000	2000.0000000000	
6856.6270890987	138.7743388105	0.0000000000	-0.1525402177	7.7086564932	0.0000000000	2000.0000000000	
6856.4703122910	146.4829079692	0.0000000000	-0.1610133632	7.7084802365	0.0000000000	2000.0000000000	
6856.3050624431	154.1912961083	0.0000000000	-0.1694862962	7.7082944541	0.0000000000	2000.0000000000	
6856.1313397732	161.8994937022	0.0000000000	-0.1779590054	7.7080991463	0.0000000000	2000.0000000000	
6855.9491445107	169.6074912259	0.0000000000	-0.1864314796	7.7078943135	0.0000000000	2000.0000000000	
6855.7584768961	177.3152791543	0.0000000000	-0.1949037077	7.7076799559	0.0000000000	2000.0000000000	
6855.5593371811	185.0228479628	0.0000000000	-0.2033756785	7.7074560738	0.0000000000	2000.0000000000	
6855.3517256286	192.7301881272	0.0000000000	-0.2118473807	7.7072226676	0.0000000000	2000.0000000000	
6855.1356425128	200.4372901235	0.0000000000	-0.2203188033	7.7069797377	0.0000000000	2000.0000000000	
6854.9110881190	208.1441444281	0.0000000000	-0.2287899350	7.7067272844	0.0000000000	2000.0000000000	
6854.6780627435	215.8507415179	0.0000000000	-0.2372607647	7.7064653080	0.0000000000	2000.0000000000	
6854.4365666941	223.5570718699	0.0000000000	-0.2457312811	7.7061938090	0.0000000000	2000.0000000000	
6854.1866002895	231.2631259618	0.0000000000	-0.2542014730	7.7059127877	0.0000000000	2000.0000000000	
6853.9281638599	238.9688942715	0.0000000000	-0.2626713294	7.7056222447	0.0000000000	2000.0000000000	
6853.6612577463	246.6743672773	0.0000000000	-0.2711408390	7.7053221802	0.0000000000	2000.0000000000	
6853.3858823012	254.3795354583	0.0000000000	-0.2796099906	7.7050125948	0.0000000000	2000.0000000000	
6853.1020378881	262.0843892935	0.0000000000	-0.2880787731	7.7046934890	0.0000000000	2000.0000000000	
6852.8097248817	269.7889192629	0.0000000000	-0.2965471753	7.7043648631	0.0000000000	2000.0000000000	
6852.5089436680	277.4931158466	0.0000000000	-0.3050151859	7.7040267178	0.0000000000	2000.0000000000	
6852.1996946441	285.1969695254	0.0000000000	-0.3134827939	7.7036790534	0.0000000000	2000.0000000000	
6851.8819782181	292.9004707805	0.0000000000	-0.3219499881	7.7033218705	0.0000000000	2000.0000000000	
6851.5557948096	300.6036100938	0.0000000000	-0.3304167572	7.7029551697	0.0000000000	2000.0000000000	
6851.2211448491	308.3063779474	0.0000000000	-0.3388830901	7.7025789514	0.0000000000	2000.0000000000	
6850.8780287785	316.0087648244	0.0000000000	-0.3473489756	7.7021932163	0.0000000000	2000.0000000000	
6850.5264470507	323.7107612080	0.0000000000	-0.3558144026	7.7017979650	0.0000000000	2000.0000000000	
6850.1664001298	331.4123575824	0.0000000000	-0.3642793599	7.7013931979	0.0000000000	2000.0000000000	
6849.7978884912	339.1135444321	0.0000000000	-0.3727438363	7.7009789158	0.0000000000	2000.0000000000	
6849.4209126213	346.8143122424	0.0000000000	-0.3812078206	7.7005551191	0.0000000000	2000.0000000000	
6849.0354730177	354.5146514992	0.0000000000	-0.3896713017	7.7001218087	0.0000000000	2000.0000000000	
6848.6415701894	362.2145526888	0.0000000000	-0.3981342683	7.6996789850	0.0000000000	2000.0000000000	
6848.2392046562	369.9140062984	0.0000000000	-0.4065967094	7.6992266489	0.0000000000	2000.0000000000	
6847.8283769494	377.6130028159	0.0000000000	-0.4150586138	7.6987648008	0.0000000000	2000.0000000000	
6847.4090876112	385.3115327296	0.0000000000	-0.4235199703	7.6982934416	0.0000000000	2000.0000000000	
6846.9813371952	393.0095865289	0.0000000000	-0.4319807677	7.6978125719	0.0000000000	2000.0000000000	
